,Port_ID,total_trades,total_volume,total_realized_profit,avg_trade_profit,max_single_trade_profit,min_single_trade_profit,win_rate,profit_std_dev,win_positions,loss_positions,long_trades_ratio,short_trades_ratio,roi,sharpe_ratio,mdd,composite_score,rank
0,3672754654734989568,461,930652062.4254417,565.5477615,1.2267847321041214,68.70669,-22.791,0.44685466377440347,6.539488219625085,206,92,0.48156182212581344,0.5184381778741866,6.0768979550325576e-05,86.48196043885883,-7.517559248885789,-0.2752294368458555,123.0
1,3733192481840423936,585,54614047022.75891,2653.5918998999996,4.5360545297435895,501.993,-1337.271,0.7811965811965812,76.26108107724977,457,7,1.0,0.0,4.858808391903621e-06,34.7961484733216,-1.421625381117911,0.18064902043499284,28.0
2,3768170840939476993,14,579922.917130103,243.66889897,17.404921355,127.07864464,0.0,0.42857142857142855,41.02249858513059,6,0,0.0,0.0,0.04201746331665214,5.939884389643749,0.0,-0.26742142750619946,121.0
3,3784403294629753856,5830,351734869.6963277,2526.8837980299995,0.4334277526638078,226.65328355,-39.61411888,0.3029159519725557,3.952501873728309,1766,386,0.34065180102915954,0.6593481989708405,0.0007184058265851205,639.312485801922,-0.5495456498188079,-0.17365048628152727,89.0
4,3786761687746711808,79,2707688034.3527613,170.22019998999997,2.1546860758227844,41.214,-60.70129777,0.43037974683544306,11.60234784184956,34,4,0.43037974683544306,0.569620253164557,6.286551398477075e-06,14.6711857212225,-0.5100399349334874,-0.3010927930403034,130.0
5,3788465932399412480,2759,873870039.5907773,13209.206073649999,4.787678895849945,880.80746154,-221.96765683,0.4527002537151142,30.936265394951825,1249,87,0.6136281261326567,0.38637187386734323,0.0015115755747657522,426.9812760206497,-0.2271017922179688,0.12546088282906137,33.0
6,3818233536529843712,1313,8271364647.343504,5954.68440088,4.535174715064737,374.76149719,-340.58808466,0.32216298552932215,30.428315189480177,423,77,0.7783701447067783,0.22162985529322163,7.19915594918482e-05,195.69550150245198,-1.3055855532145,-0.1765007170306132,91.0
7,3819545518395756033,63,8653138404.775291,976.8563899599999,15.505656983492061,546.3248,0.0,0.3968253968253968,69.65701658072929,25,0,0.0,0.0,1.1289041550761688e-05,14.023804605927504,0.0,-0.21844492965203338,103.0
8,3826087012661391104,107,19010131.108177964,532.6569737300001,4.9781025582243,28.6,-9.55515513,0.5887850467289719,7.32416654705059,63,6,0.14018691588785046,0.8598130841121495,0.002801963703979172,72.72595049664713,-0.2175057753643798,-0.18649710974685973,94.0
9,3858510226868015873,889,2679881220.1995897,-237.66359219000003,-0.2673381239482565,85.498824,-472.6835,0.2722159730033746,21.987744017900006,242,116,0.0,0.0,-8.868437541134734e-06,-10.808912091959977,-3.3227197479637005,-0.3959602847382459,144.0
10,3865845304835489536,822,1708907.3880001418,1360.1801148,1.6547203343065693,64.232,-70.37315359,0.4951338199513382,6.744933711568939,407,5,0.0,0.0,0.07959355342197673,201.6595229790047,-0.09874975444926658,-0.21498397453285756,101.0
11,3878631538480067329,2790,2813404796.1829367,3908.2236897500006,1.4007970214157708,120.82771781,-155.85717938,0.5046594982078854,8.968460666007722,1408,442,0.07491039426523298,0.9250896057347671,0.00013891437503243224,435.774190833323,-1.5714649787486226,-0.09465362867720052,58.0
12,3879821005658659073,820,2796913384.13122,4129.7635671200005,5.036297033073171,501.914,-283.44654243,0.325609756097561,38.387776035226004,267,129,1.0,0.0,0.00014765432460479258,107.58017248330252,-0.31330007636222423,-0.22487694923645749,105.0
13,3880920727367689984,142,4698568495.24177,-187.79979999000003,-1.322533802746479,75.38166666,-270.51333333,0.323943661971831,31.891062685402055,46,4,0.5704225352112676,0.4295774647887324,-3.996957800661723e-06,-5.88879090805476,-1.760180453465708,-0.3785076027254336,142.0
14,3886752488982104320,1202,19859442030.98442,7122.138782,5.92524025124792,589.1886,-15.04309,0.7479201331114809,26.468092628520917,899,29,0.5906821963394343,0.40931780366056575,3.5862733559624384e-05,269.08394503370744,-0.0064772537680393,0.18698293147524453,27.0
15,3887577207880438784,5726,45339497.159866326,2374.46352174,0.41468102021306325,50.83256306,-159.5321,0.47747118407265104,4.660057242075063,2734,242,0.0,0.0,0.0052370751121647435,509.5352692883837,-0.6820843334380223,-0.07695355287351599,51.0
16,3891020560590657281,414,41137.840344828604,2805.66419055,6.77696664384058,155.67399639,0.0,0.6690821256038647,15.448179761966351,277,0,0.19806763285024154,0.8019323671497585,6.820154308131291,181.61778499351666,0.0,0.21614885911706297,25.0
17,3907081197088384000,3950,46846334.432659715,17057.534111039997,4.318363066086075,268.06477018,-569.61172309,0.6096202531645569,19.71302277723506,2408,60,0.0,0.0,0.03641167301053132,865.2926699165757,-0.1822043961184164,0.2837605106839661,19.0
18,3910887259807777281,67,8412525269.912862,1795.1584100100004,26.79340910462687,1369.59708604,-598.25628999,0.23880597014925373,234.93706237095577,16,5,0.7611940298507462,0.23880597014925373,2.133911462269634e-05,7.6410183727228205,-1.1017329505769582,-0.21069992373706362,99.0
19,3910983669796782848,633,6510161406.715983,6764.81172472,10.686906358167457,407.18908968,-75.83428571,0.42812006319115326,32.06873318428597,271,29,0.34755134281200634,0.6524486571879937,0.00010391158224957856,210.94727022253664,-0.17259040809146872,-0.09527134674734575,60.0
20,3911997667197443328,64,567423696.0342627,605.72231024,9.4644110975,297.32036,-90.12188551,0.46875,54.75323722062212,30,21,0.96875,0.03125,0.00010674956200691074,11.062767079858837,-0.297949543068328,-0.2327454572359611,109.0
